Country/Region,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
Philippines,,Philippines,6/23/20,12.879721,121.774017,31825,1186,8442
Poland,,Poland,6/23/20,51.9194,19.1451,32527,1375,17573
Portugal,,Portugal,6/23/20,39.3999,-8.2245,39737,1540,25829
Qatar,,Qatar,6/23/20,25.3548,51.1839,89579,99,71501
Romania,,Romania,6/23/20,45.9432,24.9668,24505,1539,17187
Russia,,Russia,6/23/20,61.52401,105.318756,598878,8349,355847
Rwanda,,Rwanda,6/23/20,-1.9403,29.8739,798,2,371
Saint Lucia,,Saint Lucia,6/23/20,13.9094,-60.9789,19,0,18
St. Vincent & Grenadines,,St. Vincent & Grenadines,6/23/20,12.9843,-61.2872,29,0,27
San Marino,,San Marino,6/23/20,43.9424,12.4578,698,42,632
Saudi Arabia,,Saudi Arabia,6/23/20,23.885942,45.079162,164144,1346,109885
Senegal,,Senegal,6/23/20,14.4974,-14.4524,6034,89,4046
Serbia,,Serbia,6/23/20,44.0165,21.0059,13092,263,12054
Seychelles,,Seychelles,6/23/20,-4.6796,55.492,11,0,11
Singapore,,Singapore,6/23/20,1.2833,103.8333,42432,26,35995
Slovakia,,Slovakia,6/23/20,48.669,19.699,1589,28,1448
Slovenia,,Slovenia,6/23/20,46.1512,14.9955,1534,109,1376
Somalia,,Somalia,6/23/20,5.152149,46.199616,2812,90,818
South Africa,,South Africa,6/23/20,-30.5595,22.9375,106108,2102,55045
Spain,,Spain,6/23/20,40.463667,-3.74922,246752,28325,150376
Sri Lanka,,Sri Lanka,6/23/20,7.873054,80.77179699999998,1991,11,1548
Sudan,,Sudan,6/23/20,12.8628,30.2176,8889,548,3699
Suriname,,Suriname,6/23/20,3.9193,-56.0278,319,9,132
Sweden,,Sweden,6/23/20,60.128161,18.643501,60837,5161,0
Switzerland,,Switzerland,6/23/20,46.8182,8.2275,31332,1956,29000
Taiwan,,Taiwan,6/23/20,23.7,121.0,446,7,435
Tanzania,,Tanzania,6/23/20,-6.369028,34.888822,509,21,183
Thailand,,Thailand,6/23/20,15.870032,100.992541,3156,58,3023
Togo,,Togo,6/23/20,8.6195,0.8248,576,13,384
Trinidad and Tobago,,Trinidad and Tobago,6/23/20,10.6918,-61.2225,123,8,109
Tunisia,,Tunisia,6/23/20,33.886917,9.537499,1159,50,1023
Turkey,,Turkey,6/23/20,38.9637,35.2433,190165,5001,162848
Uganda,,Uganda,6/23/20,1.373333,32.290275,797,0,699
Ukraine,,Ukraine,6/23/20,48.3794,31.1656,38901,1045,17538
United Arab Emirates,,United Arab Emirates,6/23/20,23.424076,53.847818,45683,305,33703
United Kingdom,Bermuda,United Kingdom,6/23/20,32.3078,-64.7505,146,9,132
United Kingdom,Cayman Islands,United Kingdom,6/23/20,19.3133,-81.2546,195,1,154
United Kingdom,Channel Islands,United Kingdom,6/23/20,49.3723,-2.3644,570,47,512
United Kingdom,Gibraltar,United Kingdom,6/23/20,36.1408,-5.3536,176,0,176
United Kingdom,Isle of Man,United Kingdom,6/23/20,54.2361,-4.5481,336,24,312
United Kingdom,Montserrat,United Kingdom,6/23/20,16.742498,-62.187366,11,1,10
United Kingdom,,United Kingdom,6/23/20,55.3781,-3.4360000000000004,279566,42927,0
Uruguay,,Uruguay,6/23/20,-32.5228,-55.7658,885,25,815
United States,,United States,6/23/20,40.0,-100.0,2347491,121847,647548
Uzbekistan,,Uzbekistan,6/23/20,41.377491,64.585262,6662,19,4560
Venezuela,,Venezuela,6/23/20,6.4238,-66.5897,4187,35,1327
Vietnam,,Vietnam,6/23/20,14.058324,108.277199,349,0,329
Zambia,,Zambia,6/23/20,-13.133897,27.849332,1477,18,1213
Zimbabwe,,Zimbabwe,6/23/20,-19.015438,29.154857,525,6,64
Dominica,,Dominica,6/23/20,15.415,-61.371,18,0,18
Grenada,,Grenada,6/23/20,12.1165,-61.679,23,0,23
Mozambique,,Mozambique,6/23/20,-18.6657,35.5296,757,5,206
Syria,,Syria,6/23/20,34.8021,38.9968,231,7,94
Timor-Leste,,Timor-Leste,6/23/20,-8.8742,125.7275,24,0,24
Belize,,Belize,6/23/20,17.1899,-88.4976,23,2,17
Laos,,Laos,6/23/20,19.85627,102.495496,19,0,19
Libya,,Libya,6/23/20,26.3351,17.228331,639,17,132
Israel,,Israel,6/23/20,31.9522,35.2332,1169,3,442
Guinea-Bissau,,Guinea-Bissau,6/23/20,11.8037,-15.1804,1556,19,191
Mali,,Mali,6/23/20,17.570692,-3.996166000000001,1978,111,1302
Saint Kitts & Nevis,,Saint Kitts & Nevis,6/23/20,17.357822,-62.782998,15,0,15
Kosovo,,Kosovo,6/23/20,42.602636,20.902977,2216,37,1069
Myanmar,,Myanmar,6/23/20,21.9162,95.956,292,6,204
United Kingdom,Anguilla,United Kingdom,6/23/20,18.2206,-63.0686,3,0,3
United Kingdom,British Virgin Islands,United Kingdom,6/23/20,18.4207,-64.64,8,1,7
United Kingdom,Turks and Caicos Islands,United Kingdom,6/23/20,21.69400000000001,-71.7979,14,1,11
MS Zaandam,,MS Zaandam,6/23/20,0.0,0.0,9,2,0
Botswana,,Botswana,6/23/20,-22.3285,24.6849,89,1,25
Burundi,,Burundi,6/23/20,-3.3731,29.9189,144,1,93
Sierra Leone,,Sierra Leone,6/23/20,8.460555000000001,-11.779889,1347,55,853
Netherlands,"Bonaire, Sint Eustatius and Saba",Netherlands,6/23/20,12.1784,-68.2385,7,0,7
Malawi,,Malawi,6/23/20,-13.2543,34.3015,803,11,258
United Kingdom,Falkland Islands (Malvinas),United Kingdom,6/23/20,-51.7963,-59.5236,13,0,13
France,Saint Pierre and Miquelon,France,6/23/20,46.8852,-56.3159,1,0,1
South Sudan,,South Sudan,6/23/20,6.877000000000002,31.307,1930,36,217
Western Sahara,,Western Sahara,6/23/20,24.2155,-12.8858,10,1,8
Sao Tome & Principe,,Sao Tome & Principe,6/23/20,0.1864,6.6131,707,12,208
Yemen,,Yemen,6/23/20,15.552727,48.516388,992,261,356
Comoros,,Comoros,6/23/20,-11.6455,43.3333,265,7,159
Tajikistan,,Tajikistan,6/23/20,38.861,71.2761,5567,52,4109
Lesotho,,Lesotho,6/23/20,-29.61,28.2336,17,0,2
Afghanistan,,Afghanistan,6/24/20,33.93911,67.709953,29640,639,9869
Albania,,Albania,6/24/20,41.1533,20.1683,2114,47,1217
Algeria,,Algeria,6/24/20,28.0339,1.6596,12248,869,8792
Andorra,,Andorra,6/24/20,42.5063,1.5218,855,52,797
Angola,,Angola,6/24/20,-11.2027,17.8739,197,10,77
Antigua and Barbuda,,Antigua and Barbuda,6/24/20,17.0608,-61.7964,26,3,22
Argentina,,Argentina,6/24/20,-38.4161,-63.6167,49851,1116,13816
Armenia,,Armenia,6/24/20,40.0691,45.0382,21717,386,10797
Australia,Australian Capital Territory,Australia,6/24/20,-35.4735,149.0124,108,3,105
Australia,New South Wales,Australia,6/24/20,-33.8688,151.2093,3162,49,2776
Australia,Northern Territory,Australia,6/24/20,-12.4634,130.8456,29,0,29
Australia,Queensland,Australia,6/24/20,-27.4698,153.0251,1066,6,1054
Australia,South Australia,Australia,6/24/20,-34.9285,138.6007,440,4,436
Australia,Tasmania,Australia,6/24/20,-42.8821,147.3272,228,13,215
Australia,Victoria,Australia,6/24/20,-37.8136,144.9631,1917,20,1721
Australia,Western Australia,Australia,6/24/20,-31.9505,115.8605,608,9,595
Austria,,Austria,6/24/20,47.5162,14.5501,17449,693,16282
Azerbaijan,,Azerbaijan,6/24/20,40.1431,47.5769,14305,174,7768
Bahamas,,Bahamas,6/24/20,25.025885,-78.035889,104,11,83
Bahrain,,Bahrain,6/24/20,26.0275,50.55,23570,69,17977
Bangladesh,,Bangladesh,6/24/20,23.685,90.3563,122660,1582,49666
Barbados,,Barbados,6/24/20,13.1939,-59.5432,97,7,85
Belarus,,Belarus,6/24/20,53.7098,27.9534,59945,362,40136
Belgium,,Belgium,6/24/20,50.8333,4.469936,60898,9722,16771
Benin,,Benin,6/24/20,9.3077,2.3158,902,13,277
Bhutan,,Bhutan,6/24/20,27.5142,90.4336,70,0,34
Bolivia,,Bolivia,6/24/20,-16.2902,-63.5887,27487,876,6795
Bosnia and Herzegovina,,Bosnia and Herzegovina,6/24/20,43.9159,17.6791,3676,173,2297
Brazil,,Brazil,6/24/20,-14.235,-51.9253,1188631,53830,660469
Brunei,,Brunei,6/24/20,4.5353,114.7277,141,3,138
Bulgaria,,Bulgaria,6/24/20,42.7339,25.4858,4242,209,2263
Burkina Faso,,Burkina Faso,6/24/20,12.2383,-1.5616,919,53,825
Cabo Verde,,Cabo Verde,6/24/20,16.5388,-23.0418,999,8,479
Cambodia,,Cambodia,6/24/20,11.55,104.9167,130,0,127
Cameroon,,Cameroon,6/24/20,3.848,11.5021,12592,313,10100
Central African Republic,,Central African Republic,6/24/20,6.6111,20.9394,3099,38,572
Chad,,Chad,6/24/20,15.4542,18.7322,860,74,770
Chile,,Chile,6/24/20,-35.6751,-71.543,254416,4731,215093
China,Anhui,China,6/24/20,31.8257,117.2264,991,6,985
China,Beijing,China,6/24/20,40.1824,116.4142,863,9,584
China,Chongqing,China,6/24/20,30.0572,107.874,582,6,573
China,Fujian,China,6/24/20,26.0789,117.9874,363,1,357
China,Gansu,China,6/24/20,35.7518,104.2861,161,2,138
China,Guangdong,China,6/24/20,23.3417,113.4244,1635,8,1621
China,Guangxi,China,6/24/20,23.8298,108.7881,254,2,252
China,Guizhou,China,6/24/20,26.8154,106.8748,147,2,145
China,Hainan,China,6/24/20,19.1959,109.7453,171,6,163
China,Hebei,China,6/24/20,37.8957,114.9042,349,6,323
China,Heilongjiang,China,6/24/20,47.862,127.7615,947,13,934
China,Henan,China,6/24/20,33.882,113.614,1276,22,1254
China,Hong Kong,China,6/24/20,22.3,114.2,1179,6,1086
China,Hubei,China,6/24/20,30.9756,112.2707,68135,4512,63623
China,Hunan,China,6/24/20,27.6104,111.7088,1019,4,1015
China,Inner Mongolia,China,6/24/20,44.0935,113.9448,238,1,236
China,Jiangsu,China,6/24/20,32.9711,119.455,654,0,653
China,Jiangxi,China,6/24/20,27.614,115.7221,932,1,931
China,Jilin,China,6/24/20,43.6661,126.1923,155,2,153
China,Liaoning,China,6/24/20,41.2956,122.6085,154,2,147
China,Macau,China,6/24/20,22.1667,113.55,45,0,45
China,Ningxia,China,6/24/20,37.2692,106.1655,75,0,75
China,Qinghai,China,6/24/20,35.7452,95.9956,18,0,18
China,Shaanxi,China,6/24/20,35.1917,108.8701,319,3,307
China,Shandong,China,6/24/20,36.3427,118.1498,792,7,785
China,Shanghai,China,6/24/20,31.202,121.4491,703,7,670
China,Shanxi,China,6/24/20,37.5777,112.2922,198,0,198
China,Sichuan,China,6/24/20,30.6171,102.7103,589,3,575
China,Tianjin,China,6/24/20,39.3054,117.323,198,3,192
China,Tibet,China,6/24/20,31.6927,88.0924,1,0,1
China,Xinjiang,China,6/24/20,41.1129,85.2401,76,3,73
China,Yunnan,China,6/24/20,24.974,101.487,185,2,183
China,Zhejiang,China,6/24/20,29.1832,120.0934,1269,1,1267
Colombia,,Colombia,6/24/20,4.5709,-74.2973,77113,2491,30517
Congo,,Congo,6/24/20,-0.228,15.8277,1087,37,456
Congo,,Congo,6/24/20,-4.0383,21.7587,6213,142,870
Costa Rica,,Costa Rica,6/24/20,9.7489,-83.7534,2515,12,1210
Côte d'Ivoire,,Côte d'Ivoire,6/24/20,7.54,-5.5471,8164,58,3419
Croatia,,Croatia,6/24/20,45.1,15.2,2388,107,2145
Diamond Princess,,Diamond Princess,6/24/20,0.0,0.0,712,13,651
Cuba,,Cuba,6/24/20,21.521757,-77.78116700000002,2319,85,2130
Cyprus,,Cyprus,6/24/20,35.1264,33.4299,991,19,824
Czech Republic (Czechia),,Czech Republic (Czechia),6/24/20,49.8175,15.473,10777,343,7588
Denmark,Faroe Islands,Denmark,6/24/20,61.8926,-6.9118,187,0,187
Denmark,Greenland,Denmark,6/24/20,71.7069,-42.6043,13,0,13
Denmark,,Denmark,6/24/20,56.2639,9.5018,12615,603,11422
Djibouti,,Djibouti,6/24/20,11.8251,42.5903,4630,52,4182
Dominican Republic,,Dominican Republic,6/24/20,18.7357,-70.1627,28631,691,16006
Ecuador,,Ecuador,6/24/20,-1.8312,-78.1834,51643,4274,24991
Egypt,,Egypt,6/24/20,26.820553000000004,30.802498,59561,2450,15935
El Salvador,,El Salvador,6/24/20,13.7942,-88.8965,5150,119,2924
Equatorial Guinea,,Equatorial Guinea,6/24/20,1.6508,10.2679,1664,32,515
Eritrea,,Eritrea,6/24/20,15.1794,39.7823,144,0,39
Estonia,,Estonia,6/24/20,58.5953,25.0136,1983,69,1783
Eswatini,,Eswatini,6/24/20,-26.5225,31.4659,690,7,331
Ethiopia,,Ethiopia,6/24/20,9.145,40.4897,5034,78,1486
Fiji,,Fiji,6/24/20,-17.7134,178.065,18,0,18
Finland,,Finland,6/24/20,61.92411,25.748151,7167,327,6600
France,French Guiana,France,6/24/20,3.9339,-53.1258,2827,9,1056
France,French Polynesia,France,6/24/20,-17.6797,149.4068,60,0,60
France,Guadeloupe,France,6/24/20,16.265,-61.551,174,14,157
France,Mayotte,France,6/24/20,-12.8275,45.166244,2467,32,2218
France,New Caledonia,France,6/24/20,-20.904305,165.618042,21,0,21
France,Reunion,France,6/24/20,-21.1151,55.5364,508,1,460
France,Saint Barthelemy,France,6/24/20,17.9,-62.8333,6,0,6
France,St Martin,France,6/24/20,18.0708,-63.0501,42,3,36
France,Martinique,France,6/24/20,14.6415,-61.0242,236,14,98
France,,France,6/24/20,46.2276,2.2137,192265,29661,71138
Gabon,,Gabon,6/24/20,-0.8037,11.6094,4956,39,2177
Gambia,,Gambia,6/24/20,13.4432,-15.3101,42,2,26
Georgia,,Georgia,6/24/20,42.3154,43.3569,914,14,771
Germany,,Germany,6/24/20,51.165691,10.451526,192871,8928,176422
Ghana,,Ghana,6/24/20,7.9465,-1.0232,15013,95,11078
Greece,,Greece,6/24/20,39.0742,21.8243,3310,190,1374
Guatemala,,Guatemala,6/24/20,15.7835,-90.2308,14819,601,2930
Guinea,,Guinea,6/24/20,9.9456,-9.6966,5174,29,3861
Guyana,,Guyana,6/24/20,4.860416000000002,-58.93018000000001,209,12,107
Haiti,,Haiti,6/24/20,18.9712,-72.2852,5429,92,512
Holy See,,Holy See,6/24/20,41.9029,12.4534,12,0,12
Honduras,,Honduras,6/24/20,15.2,-86.2419,14571,417,1546
Hungary,,Hungary,6/24/20,47.1625,19.5033,4114,576,2618
Iceland,,Iceland,6/24/20,64.9631,-19.0208,1817,10,1799
India,,India,6/24/20,20.593684,78.96288,473105,14894,271697
Indonesia,,Indonesia,6/24/20,-0.7893,113.9213,49009,2573,19658
Iran,,Iran,6/24/20,32.427908,53.68804599999999,212501,9996,172096
Iraq,,Iraq,6/24/20,33.223191,43.679291,36702,1330,16814
Ireland,,Ireland,6/24/20,53.1424,-7.6921,25396,1726,23364
Israel,,Israel,6/24/20,31.046051,34.851612,22044,308,15940
Italy,,Italy,6/24/20,41.87194,12.56738,239410,34644,186111
Jamaica,,Jamaica,6/24/20,18.1096,-77.2975,678,10,521
Japan,,Japan,6/24/20,36.204824,138.252924,17963,967,16101
Jordan,,Jordan,6/24/20,31.24,36.51,1071,9,782
Kazakhstan,,Kazakhstan,6/24/20,48.0196,66.9237,19285,136,11882
Kenya,,Kenya,6/24/20,-0.0236,37.9062,5206,130,1823
South Korea,,South Korea,6/24/20,35.90775700000001,127.766922,12563,282,10974
Kuwait,,Kuwait,6/24/20,29.31166,47.481766,41879,337,32809
Kyrgyzstan,,Kyrgyzstan,6/24/20,41.20438,74.766098,3954,43,2112
Latvia,,Latvia,6/24/20,56.8796,24.6032,1111,30,903
Lebanon,,Lebanon,6/24/20,33.8547,35.8623,1644,33,1103
Liberia,,Liberia,6/24/20,6.4280550000000005,-9.429499,662,34,270
Liechtenstein,,Liechtenstein,6/24/20,47.14,9.55,82,1,81
Lithuania,,Lithuania,6/24/20,55.1694,23.8813,1804,78,1484
Luxembourg,,Luxembourg,6/24/20,49.8153,6.1296,4140,110,3965
Madagascar,,Madagascar,6/24/20,-18.766947,46.869107,1787,16,779
Malaysia,,Malaysia,6/24/20,4.210483999999999,101.975766,8596,121,8231
Maldives,,Maldives,6/24/20,3.2028,73.2207,2261,8,1839
Malta,,Malta,6/24/20,35.9375,14.3754,665,9,624
Mauritania,,Mauritania,6/24/20,21.0079,-10.9408,3519,116,1074
Mauritius,,Mauritius,6/24/20,-20.348404,57.552152,341,10,326
Mexico,,Mexico,6/24/20,23.6345,-102.5528,196847,24324,148487
Moldova,,Moldova,6/24/20,47.4116,28.3699,15078,495,8400
Monaco,,Monaco,6/24/20,43.7333,7.4167,102,4,95
Mongolia,,Mongolia,6/24/20,46.8625,103.8467,216,0,169
Montenegro,,Montenegro,6/24/20,42.708678000000006,19.37439,389,9,315
Morocco,,Morocco,6/24/20,31.7917,-7.0926,10907,216,8468
Namibia,,Namibia,6/24/20,-22.9576,18.4904,76,0,21
Nepal,,Nepal,6/24/20,28.1667,84.25,10728,24,2338
Netherlands,Aruba,Netherlands,6/24/20,12.5211,-69.9683,101,3,98
Netherlands,Curacao,Netherlands,6/24/20,12.1696,-68.99,23,1,19
Netherlands,Sint Maarten,Netherlands,6/24/20,18.0425,-63.0548,77,15,62
Netherlands,,Netherlands,6/24/20,52.1326,5.2913,49804,6097,0
New Zealand,,New Zealand,6/24/20,-40.9006,174.886,1519,22,1484
Nicaragua,,Nicaragua,6/24/20,12.865416,-85.207229,2170,74,1238
Niger,,Niger,6/24/20,17.607789,8.081666,1051,67,913
Nigeria,,Nigeria,6/24/20,9.082,8.6753,22020,542,7613
North Macedonia,,North Macedonia,6/24/20,41.6086,21.7453,5445,259,2091
Norway,,Norway,6/24/20,60.472,8.4689,8788,249,8138
Oman,,Oman,6/24/20,21.512583,55.92325500000001,33536,142,17972
Pakistan,,Pakistan,6/24/20,30.3753,69.3451,192970,3903,81307
Panama,,Panama,6/24/20,8.538,-80.7821,28030,547,14794
Papua New Guinea,,Papua New Guinea,6/24/20,-6.314993,143.95555,10,0,8
Paraguay,,Paraguay,6/24/20,-23.4425,-58.4438,1528,13,944
Peru,,Peru,6/24/20,-9.19,-75.0152,264689,8586,151589
Philippines,,Philippines,6/24/20,12.879721,121.774017,32295,1204,8656
Poland,,Poland,6/24/20,51.9194,19.1451,32821,1396,18134
Portugal,,Portugal,6/24/20,39.3999,-8.2245,40104,1543,26083
Qatar,,Qatar,6/24/20,25.3548,51.1839,90778,104,73083
Romania,,Romania,6/24/20,45.9432,24.9668,24826,1555,17391
Russia,,Russia,6/24/20,61.52401,105.318756,606043,8503,368222
Rwanda,,Rwanda,6/24/20,-1.9403,29.8739,830,2,376
Saint Lucia,,Saint Lucia,6/24/20,13.9094,-60.9789,19,0,19
St. Vincent & Grenadines,,St. Vincent & Grenadines,6/24/20,12.9843,-61.2872,29,0,27
San Marino,,San Marino,6/24/20,43.9424,12.4578,698,42,647
Saudi Arabia,,Saudi Arabia,6/24/20,23.885942,45.079162,167267,1387,112797
Senegal,,Senegal,6/24/20,14.4974,-14.4524,6129,93,4072
Serbia,,Serbia,6/24/20,44.0165,21.0059,13235,263,12111
Seychelles,,Seychelles,6/24/20,-4.6796,55.492,11,0,11
Singapore,,Singapore,6/24/20,1.2833,103.8333,42623,26,36299
Slovakia,,Slovakia,6/24/20,48.669,19.699,1607,28,1448
Slovenia,,Slovenia,6/24/20,46.1512,14.9955,1541,109,1376
Somalia,,Somalia,6/24/20,5.152149,46.199616,2835,90,829
South Africa,,South Africa,6/24/20,-30.5595,22.9375,111796,2205,56874
Spain,,Spain,6/24/20,40.463667,-3.74922,247086,28327,150376
Sri Lanka,,Sri Lanka,6/24/20,7.873054,80.77179699999998,2001,11,1562
Sudan,,Sudan,6/24/20,12.8628,30.2176,8889,548,3699
Suriname,,Suriname,6/24/20,3.9193,-56.0278,357,10,154
Sweden,,Sweden,6/24/20,60.128161,18.643501,62324,5209,0
Switzerland,,Switzerland,6/24/20,46.8182,8.2275,31376,1958,29000
Taiwan,,Taiwan,6/24/20,23.7,121.0,446,7,435
Tanzania,,Tanzania,6/24/20,-6.369028,34.888822,509,21,183
Thailand,,Thailand,6/24/20,15.870032,100.992541,3158,58,3038
Togo,,Togo,6/24/20,8.6195,0.8248,583,14,392
Trinidad and Tobago,,Trinidad and Tobago,6/24/20,10.6918,-61.2225,123,8,109
Tunisia,,Tunisia,6/24/20,33.886917,9.537499,1160,50,1023
Turkey,,Turkey,6/24/20,38.9637,35.2433,191657,5025,164234
Uganda,,Uganda,6/24/20,1.373333,32.290275,805,0,717
Ukraine,,Ukraine,6/24/20,48.3794,31.1656,39852,1061,18009
United Arab Emirates,,United Arab Emirates,6/24/20,23.424076,53.847818,46133,307,34405
United Kingdom,Bermuda,United Kingdom,6/24/20,32.3078,-64.7505,146,9,132
United Kingdom,Cayman Islands,United Kingdom,6/24/20,19.3133,-81.2546,196,1,169
United Kingdom,Channel Islands,United Kingdom,6/24/20,49.3723,-2.3644,571,47,512
United Kingdom,Gibraltar,United Kingdom,6/24/20,36.1408,-5.3536,176,0,176
United Kingdom,Isle of Man,United Kingdom,6/24/20,54.2361,-4.5481,336,24,312
United Kingdom,Montserrat,United Kingdom,6/24/20,16.742498,-62.187366,11,1,10
United Kingdom,,United Kingdom,6/24/20,55.3781,-3.4360000000000004,280340,43081,0
Uruguay,,Uruguay,6/24/20,-32.5228,-55.7658,902,26,815
United States,,United States,6/24/20,40.0,-100.0,2382426,122604,656161
Uzbekistan,,Uzbekistan,6/24/20,41.377491,64.585262,6990,19,4685
Venezuela,,Venezuela,6/24/20,6.4238,-66.5897,4366,38,1327
Vietnam,,Vietnam,6/24/20,14.058324,108.277199,352,0,329
Zambia,,Zambia,6/24/20,-13.133897,27.849332,1489,18,1223
Zimbabwe,,Zimbabwe,6/24/20,-19.015438,29.154857,530,6,123
Dominica,,Dominica,6/24/20,15.415,-61.371,18,0,18
Grenada,,Grenada,6/24/20,12.1165,-61.679,23,0,23
Mozambique,,Mozambique,6/24/20,-18.6657,35.5296,762,5,220
Syria,,Syria,6/24/20,34.8021,38.9968,231,7,94
Timor-Leste,,Timor-Leste,6/24/20,-8.8742,125.7275,24,0,24
Belize,,Belize,6/24/20,17.1899,-88.4976,23,2,17
Laos,,Laos,6/24/20,19.85627,102.495496,19,0,19
Libya,,Libya,6/24/20,26.3351,17.228331,670,18,138
Israel,,Israel,6/24/20,31.9522,35.2332,1328,3,442
Guinea-Bissau,,Guinea-Bissau,6/24/20,11.8037,-15.1804,1556,19,191
Mali,,Mali,6/24/20,17.570692,-3.996166000000001,2005,112,1354
Saint Kitts & Nevis,,Saint Kitts & Nevis,6/24/20,17.357822,-62.782998,15,0,15
Kosovo,,Kosovo,6/24/20,42.602636,20.902977,2268,38,1108
Myanmar,,Myanmar,6/24/20,21.9162,95.956,293,6,208
United Kingdom,Anguilla,United Kingdom,6/24/20,18.2206,-63.0686,3,0,3
United Kingdom,British Virgin Islands,United Kingdom,6/24/20,18.4207,-64.64,8,1,7
United Kingdom,Turks and Caicos Islands,United Kingdom,6/24/20,21.69400000000001,-71.7979,15,1,11
MS Zaandam,,MS Zaandam,6/24/20,0.0,0.0,9,2,0
Botswana,,Botswana,6/24/20,-22.3285,24.6849,92,1,25
Burundi,,Burundi,6/24/20,-3.3731,29.9189,144,1,93
Sierra Leone,,Sierra Leone,6/24/20,8.460555000000001,-11.779889,1354,55,869
Netherlands,"Bonaire, Sint Eustatius and Saba",Netherlands,6/24/20,12.1784,-68.2385,7,0,7
Malawi,,Malawi,6/24/20,-13.2543,34.3015,941,11,259
United Kingdom,Falkland Islands (Malvinas),United Kingdom,6/24/20,-51.7963,-59.5236,13,0,13
France,Saint Pierre and Miquelon,France,6/24/20,46.8852,-56.3159,1,0,1
South Sudan,,South Sudan,6/24/20,6.877000000000002,31.307,1942,36,224
Western Sahara,,Western Sahara,6/24/20,24.2155,-12.8858,10,1,8
Sao Tome & Principe,,Sao Tome & Principe,6/24/20,0.1864,6.6131,710,13,211
Yemen,,Yemen,6/24/20,15.552727,48.516388,1015,274,379
Comoros,,Comoros,6/24/20,-11.6455,43.3333,265,7,159
Tajikistan,,Tajikistan,6/24/20,38.861,71.2761,5630,52,4194
Lesotho,,Lesotho,6/24/20,-29.61,28.2336,17,0,2
Afghanistan,,Afghanistan,6/25/20,33.93911,67.709953,30175,675,10174
Albania,,Albania,6/25/20,41.1533,20.1683,2192,49,1250
Algeria,,Algeria,6/25/20,28.0339,1.6596,12445,878,8920
Andorra,,Andorra,6/25/20,42.5063,1.5218,855,52,797
Angola,,Angola,6/25/20,-11.2027,17.8739,212,10,81
Antigua and Barbuda,,Antigua and Barbuda,6/25/20,17.0608,-61.7964,65,3,22
Argentina,,Argentina,6/25/20,-38.4161,-63.6167,52457,1150,14788
Armenia,,Armenia,6/25/20,40.0691,45.0382,22488,397,11335
Australia,Australian Capital Territory,Australia,6/25/20,-35.4735,149.0124,108,3,105
Australia,New South Wales,Australia,6/25/20,-33.8688,151.2093,3168,49,2782
Australia,Northern Territory,Australia,6/25/20,-12.4634,130.8456,29,0,29
Australia,Queensland,Australia,6/25/20,-27.4698,153.0251,1067,6,1054
Australia,South Australia,Australia,6/25/20,-34.9285,138.6007,440,4,436
Australia,Tasmania,Australia,6/25/20,-42.8821,147.3272,228,13,215
Australia,Victoria,Australia,6/25/20,-37.8136,144.9631,1947,20,1742
Australia,Western Australia,Australia,6/25/20,-31.9505,115.8605,608,9,595
Austria,,Austria,6/25/20,47.5162,14.5501,17477,698,16320
Azerbaijan,,Azerbaijan,6/25/20,40.1431,47.5769,14852,180,8059
Bahamas,,Bahamas,6/25/20,25.025885,-78.035889,104,11,84
Bahrain,,Bahrain,6/25/20,26.0275,50.55,24081,71,18501
Bangladesh,,Bangladesh,6/25/20,23.685,90.3563,126606,1621,51495
Barbados,,Barbados,6/25/20,13.1939,-59.5432,97,7,85
Belarus,,Belarus,6/25/20,53.7098,27.9534,60382,367,41448
Belgium,,Belgium,6/25/20,50.8333,4.469936,61007,9726,16890
Benin,,Benin,6/25/20,9.3077,2.3158,1017,14,288
Bhutan,,Bhutan,6/25/20,27.5142,90.4336,70,0,34
Bolivia,,Bolivia,6/25/20,-16.2902,-63.5887,28503,913,7338
Bosnia and Herzegovina,,Bosnia and Herzegovina,6/25/20,43.9159,17.6791,3796,175,2322
Brazil,,Brazil,6/25/20,-14.235,-51.9253,1228114,54971,679524
Brunei,,Brunei,6/25/20,4.5353,114.7277,141,3,138
Bulgaria,,Bulgaria,6/25/20,42.7339,25.4858,4408,211,2370
Burkina Faso,,Burkina Faso,6/25/20,12.2383,-1.5616,934,53,826
Cabo Verde,,Cabo Verde,6/25/20,16.5388,-23.0418,1003,8,562
Cambodia,,Cambodia,6/25/20,11.55,104.9167,130,0,127
Cameroon,,Cameroon,6/25/20,3.848,11.5021,12592,313,10100
Central African Republic,,Central African Republic,6/25/20,6.6111,20.9394,3244,40,607
